63626385789640,0,17.86294,0.37529,0.34978,0.47649,0.30463,0.05768,0.06955,0.08641,1.18466
63626385789658,0,17.86294,0.37529,0.34978,0.47649,0.30463,0.05768,0.06955,0.08641,1.18466
63626385789690,0,17.86294,0.37529,0.34978,0.47649,0.30463,0.05768,0.06955,0.08641,1.18466
63626385789706,0,17.86294,0.42899,0.37240,0.43648,0.18463,0.04665,0.04246,0.10316,1.91285
63626385789740,0,17.86294,0.42899,0.37240,0.43648,0.18463,0.04665,0.04246,0.10316,1.91285
63626385789773,0,17.86294,0.42899,0.37240,0.43648,0.18463,0.04665,0.04246,0.10316,1.91285
63626385789790,0,17.86294,0.45783,0.43177,0.54353,0.24199,0.05620,0.04969,0.08462,1.91649
63626385789822,0,17.86294,0.45783,0.43177,0.54353,0.24199,0.05620,0.04969,0.08462,1.91649
63626385789839,0,17.86294,0.45783,0.43177,0.54353,0.24199,0.05620,0.04969,0.08462,1.91649
63626385789872,0,17.86294,0.45783,0.43177,0.54353,0.24199,0.05620,0.04969,0.08462,1.91649
63626385789889,0,17.86294,0.41511,0.34003,0.50795,0.21076,0.04431,0.04438,0.05914,1.57187
63626385789921,0,17.86294,0.41511,0.34003,0.50795,0.21076,0.04431,0.04438,0.05914,1.57187
63626385789956,0,17.86294,0.41511,0.34003,0.50795,0.21076,0.04431,0.04438,0.05914,1.57187
63626385789971,0,17.86294,0.41511,0.34003,0.50795,0.21076,0.04431,0.04438,0.05914,1.57187
63626385790005,0,17.86294,0.43462,0.33441,0.28617,0.08549,0.03806,0.07765,0.15715,2.59363
63626385790021,0,17.86294,0.43462,0.33441,0.28617,0.08549,0.03806,0.07765,0.15715,2.59363
63626385790054,0,17.86294,0.43462,0.33441,0.28617,0.08549,0.03806,0.07765,0.15715,2.59363
63626385790087,0,17.86294,0.43462,0.33441,0.28617,0.08549,0.03806,0.07765,0.15715,2.59363
63626385790104,0,17.86294,0.27777,0.34510,0.25899,0.10818,0.04603,0.09615,0.20262,3.24060
63626385790137,0,17.86294,0.27777,0.34510,0.25899,0.10818,0.04603,0.09615,0.20262,3.24060
63626385790170,0,17.86294,0.27777,0.34510,0.25899,0.10818,0.04603,0.09615,0.20262,3.24060
63626385790186,0,17.86294,0.27777,0.34510,0.25899,0.10818,0.04603,0.09615,0.20262,3.24060
63626385790219,101,27.4142,1.62516,1.28938,1.64291,1.11626,1.03495,0.08024,0.86258,3.25764
