63626385598226,0,8.960631,0.16044,0.18023,0.22679,0.06281,0.03001,0.03978,0.06855,2.29700
63626385598335,0,8.960631,0.16983,0.14625,0.16547,0.03906,0.02264,0.03796,0.10323,3.25492
63626385598368,0,8.960631,0.16983,0.14625,0.16547,0.03906,0.02264,0.03796,0.10323,3.25492
63626385598385,0,8.960631,0.16983,0.14625,0.16547,0.03906,0.02264,0.03796,0.10323,3.25492
63626385598418,0,8.960631,0.17623,0.11510,0.10337,0.02641,0.02733,0.04003,0.12515,4.10263
63626385598436,0,8.960631,0.17623,0.11510,0.10337,0.02641,0.02733,0.04003,0.12515,4.10263
63626385598469,0,8.960631,0.17623,0.11510,0.10337,0.02641,0.02733,0.04003,0.12515,4.10263
63626385598485,0,8.960631,0.17623,0.11510,0.10337,0.02641,0.02733,0.04003,0.12515,4.10263
63626385598518,0,8.960631,0.14114,0.09902,0.07228,0.02289,0.04077,0.05037,0.11754,4.25577
63626385598551,0,8.960631,0.14114,0.09902,0.07228,0.02289,0.04077,0.05037,0.11754,4.25577
63626385598568,0,8.960631,0.14114,0.09902,0.07228,0.02289,0.04077,0.05037,0.11754,4.25577
63626385598601,0,8.960631,0.15206,0.10182,0.07617,0.02954,0.04210,0.04553,0.16936,4.44104
63626385598618,0,8.960631,0.15206,0.10182,0.07617,0.02954,0.04210,0.04553,0.16936,4.44104
63626385598650,0,8.960631,0.15206,0.10182,0.07617,0.02954,0.04210,0.04553,0.16936,4.44104
63626385598684,0,8.960631,0.15206,0.10182,0.07617,0.02954,0.04210,0.04553,0.16936,4.44104
63626385598700,0,8.960631,0.23471,0.11296,0.06254,0.03516,0.02822,0.03012,0.17390,4.56032
63626385598733,0,8.960631,0.23471,0.11296,0.06254,0.03516,0.02822,0.03012,0.17390,4.56032
63626385598749,0,8.960631,0.23471,0.11296,0.06254,0.03516,0.02822,0.03012,0.17390,4.56032
63626385598784,0,8.960631,0.23471,0.11296,0.06254,0.03516,0.02822,0.03012,0.17390,4.56032
63626385598817,0,8.960631,0.25497,0.10846,0.05491,0.03074,0.02377,0.02900,0.12704,4.13201
63626385598833,0,8.960631,0.25497,0.10846,0.05491,0.03074,0.02377,0.02900,0.12704,4.13201
63626385598866,0,8.960631,0.25497,0.10846,0.05491,0.03074,0.02377,0.02900,0.12704,4.13201
63626385598883,0,8.960631,0.25497,0.10846,0.05491,0.03074,0.02377,0.02900,0.12704,4.13201
